New Episode Started
State: D:18.1_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:26.5_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:26.6_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:26.7_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:26.7_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:26.7_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1355
State: D:26.6_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:26.5_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.13649
State: D:26.6_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:26.7_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:26.7_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:26.8_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:26.9_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:27.0_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:26.9_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:26.8_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:26.7_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:26.7_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.17195
State: D:26.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:26.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:26.4_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:26.5_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:26.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:26.3_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:26.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:26.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:26.2_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:26.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:26.1_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:26.2_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:26.2_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:26.3_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.17294
State: D:26.4_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:26.5_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.173831
State: D:26.6_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.13649
State: D:26.6_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:26.7_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:26.8_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:26.7_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01099
State: D:26.6_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01999
State: D:26.7_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:26.6_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:26.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01999
State: D:26.4_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1355
State: D:26.5_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01099
State: D:26.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1355
State: D:26.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.028981
State: D:26.4_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.17195
State: D:26.5_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.2083289
State: D:26.6_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.0271
State: D:26.7_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:26.8_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:26.9_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:26.9_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:27.0_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:27.1_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:27.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:27.2_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:27.2_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:27.3_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:27.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:27.3_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:27.4_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:27.5_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:27.6_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:27.6_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:27.7_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:27.8_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:27.9_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:28.0_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:28.1_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:28.1_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:28.2_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:28.3_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:28.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:28.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:28.2_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:28.1_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:28.1_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:28.0_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:28.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:27.9_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:28.0_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:28.0_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1355
State: D:28.1_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:28.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01099
State: D:28.1_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:28.2_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:28.3_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:28.4_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:28.4_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:28.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1355
State: D:28.2_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:28.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.020881
State: D:28.1_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:28.2_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:28.1_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:28.0_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01099
State: D:28.1_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1355
State: D:28.2_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:28.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.17294
State: D:28.2_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1355
State: D:28.1_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:28.0_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.020881
State: D:28.1_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:28.2_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:28.3_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:28.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.205646
State: D:28.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.2360714
State: D:28.2_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.17195
State: D:28.1_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:28.1_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1355
State: D:28.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:27.9_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:28.0_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01099
State: D:28.1_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.17195
State: D:28.0_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:27.9_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:27.8_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:27.9_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.09608801
State: D:28.0_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.173831
State: D:28.1_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.028981
State: D:28.1_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.17294
State: D:28.2_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01999
State: D:28.2_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1355
State: D:28.4_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:28.5_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:28.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:28.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:28.4_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:28.5_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:28.6_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:28.7_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:28.7_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:28.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:28.5_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:28.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:28.4_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:28.5_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:28.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:28.3_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.0271
State: D:28.4_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:28.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01099
State: D:28.2_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:28.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.021772
State: D:28.2_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.027991
State: D:28.3_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:28.4_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:28.5_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:28.6_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:28.7_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:28.7_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:28.6_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:28.7_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:28.8_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:28.9_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:29.0_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:29.0_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:29.2_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:29.3_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:29.4_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:29.5_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:29.5_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:29.6_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:29.7_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:29.8_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:29.9_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:29.8_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:29.7_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:29.6_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:29.7_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:29.8_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:29.7_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:29.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:29.6_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:29.5_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:29.4_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:29.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:29.2_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:29.1_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:29.0_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:29.1_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:29.2_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:29.3_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:29.4_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:29.5_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:29.5_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1355
State: D:29.6_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:29.7_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:29.6_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:29.5_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:29.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:29.3_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:29.4_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1355
State: D:29.5_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.17195
State: D:29.6_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:29.7_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1355
State: D:29.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:29.5_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1355
State: D:29.4_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:29.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:29.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:29.2_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:29.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:29.1_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:29.2_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.0271
State: D:29.3_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01099
State: D:29.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.02008801
State: D:29.3_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:29.4_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:29.5_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.204755
State: D:29.6_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:29.7_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:29.8_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:29.8_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:29.9_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:30.0_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:30.1_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:30.2_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:30.3_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:30.4_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
