Distance,Action,Reward
2.923007,ShootLaser,-0.05
2.923007,Patrol,0
2.923007,Follow,-0.02
2.923007,ShootLaser,-0.05
2.923007,Patrol,0
2.923007,Follow,-0.02
2.923007,ShootLaser,-0.05
2.923007,Patrol,-0.1
2.923007,Follow,-0.02
2.923007,ShootLaser,-0.05
2.949076,Patrol,-0.1
2.949076,Follow,-0.02
2.949076,ShootLaser,-0.05
2.9904,Patrol,-0.1
2.9904,Follow,-0.02
2.9904,ShootLaser,-0.05
3.029104,Patrol,-0.1
3.029104,Follow,-0.02
3.029104,ShootLaser,-0.05
3.067124,Patrol,-0.1
3.067124,Follow,-0.02
3.067124,ShootLaser,-0.05
3.112427,Patrol,-0.1
3.112427,Follow,-0.02
3.112427,ShootLaser,-0.05
3.157004,Patrol,-0.1
3.157004,Follow,-0.02
3.157004,ShootLaser,-0.05
3.195067,Patrol,-0.1
3.195067,Follow,-0.02
3.195067,ShootLaser,-0.05
3.232262,Patrol,-0.1
3.232262,Follow,-0.02
3.232262,ShootLaser,-0.05
3.274373,Patrol,-0.1
3.274373,Follow,-0.02
3.274373,ShootLaser,-0.05
3.31464,Patrol,-0.1
3.31464,Follow,-0.02
3.31464,ShootLaser,-0.05
3.358311,Patrol,-0.1
3.358311,Follow,-0.02
3.358311,ShootLaser,-0.05
3.434062,Patrol,-0.1
3.434062,Follow,-0.02
3.434062,ShootLaser,-0.05
3.473387,Patrol,-0.1
3.473387,Follow,-0.02
3.473387,ShootLaser,-0.05
3.511291,Patrol,-0.1
3.511291,Follow,-0.02
3.511291,ShootLaser,-0.05
3.549633,Patrol,-0.1
3.549633,Follow,-0.02
3.549633,ShootLaser,-0.05
3.587294,Patrol,-0.1
3.587294,Follow,-0.02
3.587294,ShootLaser,-0.05
3.62913,Patrol,-0.1
3.62913,Follow,-0.02
3.62913,ShootLaser,-0.05
3.666702,Patrol,-0.1
3.666702,Follow,-0.02
3.666702,ShootLaser,-0.05
3.711056,Patrol,-0.1
3.711056,Follow,-0.02
3.711056,ShootLaser,-0.05
3.752962,Patrol,-0.1
3.752962,Follow,-0.02
3.752962,ShootLaser,-0.05
3.793351,Patrol,-0.1
3.793351,Follow,-0.02
3.793351,ShootLaser,-0.05
3.832478,Patrol,-0.1
3.832478,Follow,-0.02
3.832478,ShootLaser,-0.05
3.869793,Patrol,-0.1
3.869793,Follow,-0.02
3.869793,ShootLaser,-0.05
3.909322,Patrol,-0.1
3.909322,Follow,-0.02
3.909322,ShootLaser,-0.05
3.947439,Patrol,-0.1
3.947439,Follow,-0.02
3.947439,ShootLaser,-0.05
3.989974,Patrol,-0.1
3.989974,Follow,-0.02
3.989974,ShootLaser,-0.05
4.028237,Patrol,-0.1
4.028237,Follow,-0.02
4.028237,ShootLaser,-0.05
4.068074,Patrol,-0.1
4.068074,Follow,-0.02
4.068074,ShootLaser,-0.05
4.141709,Patrol,-0.1
4.141709,Follow,-0.02
4.141709,ShootLaser,-0.05
4.179683,Patrol,-0.1
4.179683,Follow,-0.02
4.179683,ShootLaser,-0.05
4.218002,Patrol,-0.1
4.218002,Follow,-0.02
4.218002,ShootLaser,-0.05
4.257736,Patrol,-0.1
4.257736,Follow,-0.02
4.257736,ShootLaser,-0.05
4.298775,Patrol,-0.1
4.298775,Follow,-0.02
4.298775,ShootLaser,-0.05
4.33786,Patrol,-0.1
4.33786,Follow,-0.02
4.33786,ShootLaser,-0.05
4.376154,Patrol,-0.1
4.376154,Follow,-0.02
4.376154,ShootLaser,-0.05
4.414499,Patrol,-0.1
4.414499,Follow,-0.02
4.414499,ShootLaser,-0.05
4.459779,Patrol,-0.1
4.459779,Follow,-0.02
4.459779,ShootLaser,-0.05
4.498454,Patrol,-0.1
4.498454,Follow,-0.02
4.498454,ShootLaser,-0.05
4.538203,Patrol,-0.1
4.538203,Follow,-0.02
4.538203,ShootLaser,-0.05
4.578906,Patrol,-0.1
4.578906,Follow,-0.02
4.578906,ShootLaser,-0.05
4.62448,Patrol,-0.1
4.62448,Follow,-0.02
4.62448,ShootLaser,-0.05
4.663213,Patrol,-0.1
4.663213,Follow,-0.02
4.663213,ShootLaser,-0.05
4.702588,Patrol,-0.1
4.702588,Follow,-0.02
4.702588,ShootLaser,-0.05
4.74447,Patrol,-0.1
4.74447,Follow,-0.02
4.74447,ShootLaser,-0.05
4.786253,Patrol,-0.1
4.786253,Follow,-0.02
4.786253,ShootLaser,-0.05
4.861849,Patrol,-0.1
4.861849,Follow,-0.02
4.861849,ShootLaser,-0.05
4.903558,Patrol,-0.1
4.903558,Follow,-0.02
4.903558,ShootLaser,-0.05
4.941154,Patrol,-0.1
4.941154,Follow,-0.02
4.941154,ShootLaser,-0.05
4.980168,Patrol,-0.1
4.980168,Follow,-0.02
4.980168,ShootLaser,-0.05
5.020476,Patrol,-0.1
5.020476,Follow,-0.02
5.020476,ShootLaser,-0.05
5.060173,Patrol,-0.1
5.060173,Follow,-0.02
5.060173,ShootLaser,-0.05
5.100012,Patrol,-0.1
5.100012,Follow,-0.02
5.100012,ShootLaser,-0.05
5.138471,Patrol,-0.1
5.138471,Follow,-0.02
5.138471,ShootLaser,-0.05
5.177204,Patrol,-0.1
5.177204,Follow,-0.02
5.177204,ShootLaser,-0.05
5.216634,Patrol,-0.1
5.216634,Follow,-0.02
5.216634,ShootLaser,-0.05
5.25758,Patrol,-0.1
5.25758,Follow,-0.02
5.25758,ShootLaser,-0.05
5.294647,Patrol,-0.1
5.294647,Follow,-0.02
5.294647,ShootLaser,-0.05
5.333642,Patrol,-0.1
5.333642,Follow,-0.02
5.333642,ShootLaser,-0.05
5.372227,Patrol,-0.1
5.372227,Follow,-0.02
5.372227,ShootLaser,-0.05
5.41625,Patrol,-0.1
5.41625,Follow,-0.02
5.41625,ShootLaser,-0.05
5.454429,Patrol,-0.1
5.454429,Follow,-0.02
5.454429,ShootLaser,-0.05
5.498046,Patrol,-0.1
5.498046,Follow,-0.02
5.498046,ShootLaser,-0.05
5.574397,Patrol,-0.1
5.574397,Follow,-0.02
5.574397,ShootLaser,-0.05
5.610454,Patrol,-0.1
5.610454,Follow,-0.02
5.610454,ShootLaser,-0.05
5.649044,Patrol,-0.1
5.649044,Follow,-0.02
5.649044,ShootLaser,-0.05
5.688531,Patrol,-0.1
5.688531,Follow,-0.02
5.688531,ShootLaser,-0.05
5.726815,Patrol,-0.1
5.726815,Follow,-0.02
5.726815,ShootLaser,-0.05
5.766013,Patrol,-0.1
5.766013,Follow,-0.02
5.766013,ShootLaser,-0.05
5.803706,Patrol,-0.1
5.803706,Follow,-0.02
5.803706,ShootLaser,-0.05
5.840806,Patrol,-0.1
5.840806,Follow,-0.02
5.840806,ShootLaser,-0.05
5.877387,Patrol,-0.1
5.877387,Follow,-0.02
5.877387,ShootLaser,-0.05
5.922584,Patrol,-0.1
5.922584,Follow,-0.02
5.922584,ShootLaser,-0.05
5.959733,Patrol,-0.1
5.959733,Follow,-0.02
5.959733,ShootLaser,-0.05
5.997377,Patrol,-0.1
5.997377,Follow,-0.02
5.997377,ShootLaser,-0.05
6.038551,Patrol,-0.1
6.038551,Follow,-0.02
6.038551,ShootLaser,-0.05
6.076371,Patrol,-0.1
6.076371,Follow,-0.02
6.076371,ShootLaser,-0.05
6.117255,Patrol,-0.1
6.117255,Follow,-0.02
6.117255,ShootLaser,-0.05
6.154785,Patrol,-0.1
6.154785,Follow,-0.02
6.154785,ShootLaser,-0.05
6.194573,Patrol,-0.1
6.194573,Follow,-0.02
6.194573,ShootLaser,-0.05
6.269991,Patrol,-0.1
6.269991,Follow,-0.02
6.269991,ShootLaser,-0.05
6.30797,Patrol,-0.1
6.30797,Follow,-0.02
6.30797,ShootLaser,-0.05
6.346468,Patrol,-0.1
6.346468,Follow,-0.02
6.346468,ShootLaser,-0.05
6.383839,Patrol,-0.1
6.383839,Follow,-0.02
6.383839,ShootLaser,-0.05
6.420712,Patrol,-0.1
6.420712,Follow,-0.02
6.420712,ShootLaser,-0.05
6.458217,Patrol,-0.1
6.458217,Follow,-0.02
6.458217,ShootLaser,-0.05
6.499152,Patrol,-0.1
6.499152,Follow,-0.02
6.499152,ShootLaser,-0.05
6.538579,Patrol,-0.1
6.538579,Follow,-0.02
6.538579,ShootLaser,-0.05
6.575634,Patrol,-0.1
6.575634,Follow,-0.02
6.575634,ShootLaser,-0.05
6.612781,Patrol,-0.1
6.612781,Follow,-0.02
6.612781,ShootLaser,-0.05
6.650037,Patrol,-0.1
6.650037,Follow,-0.02
6.650037,ShootLaser,-0.05
6.691393,Patrol,-0.1
6.691393,Follow,-0.02
6.691393,ShootLaser,-0.05
6.730056,Patrol,-0.1
6.730056,Follow,-0.02
6.730056,ShootLaser,-0.05
6.769979,Patrol,-0.1
6.769979,Follow,-0.02
6.769979,ShootLaser,-0.05
6.807705,Patrol,-0.1
6.807705,Follow,-0.02
6.807705,ShootLaser,-0.05
6.849822,Patrol,-0.1
6.849822,Follow,-0.02
6.849822,ShootLaser,-0.05
6.891104,Patrol,-0.1
6.891104,Follow,-0.02
6.891104,ShootLaser,-0.05
6.968496,Patrol,-0.1
6.968496,Follow,-0.02
6.968496,ShootLaser,-0.05
7.01519,Patrol,-0.1
7.01519,Follow,-0.02
7.01519,ShootLaser,-0.05
7.053204,Patrol,-0.1
7.053204,Follow,-0.02
7.053204,ShootLaser,-0.05
7.088878,Patrol,-0.1
7.088878,Follow,-0.02
7.088878,ShootLaser,-0.05
7.126461,Patrol,-0.1
7.126461,Follow,-0.02
7.126461,ShootLaser,-0.05
7.169606,Patrol,-0.1
7.169606,Follow,-0.02
7.169606,ShootLaser,-0.05
7.207327,Patrol,-0.1
7.207327,Follow,-0.02
7.207327,ShootLaser,-0.05
7.245747,Patrol,-0.1
7.245747,Follow,-0.02
7.245747,ShootLaser,-0.05
7.283485,Patrol,-0.1
7.283485,Follow,-0.02
7.283485,ShootLaser,-0.05
7.322346,Patrol,-0.1
7.322346,Follow,-0.02
7.322346,ShootLaser,-0.05
7.361262,Patrol,-0.1
7.361262,Follow,-0.02
7.361262,ShootLaser,-0.05
7.398409,Patrol,-0.1
7.398409,Follow,-0.02
7.398409,ShootLaser,-0.05
7.436013,Patrol,-0.1
7.436013,Follow,-0.02
7.436013,ShootLaser,-0.05
7.473577,Patrol,-0.1
7.473577,Follow,-0.02
7.473577,ShootLaser,-0.05
7.510058,Patrol,-0.1
7.510058,Follow,-0.02
7.510058,ShootLaser,-0.05
7.552856,Patrol,-0.1
7.552856,Follow,-0.02
7.552856,ShootLaser,-0.05
7.589652,Patrol,-0.1
7.589652,Follow,-0.02
7.589652,ShootLaser,-0.05
7.659798,Patrol,-0.1
7.659798,Follow,-0.02
7.659798,ShootLaser,-0.05
7.696415,Patrol,-0.1
7.696415,Follow,-0.02
7.696415,ShootLaser,-0.05
7.73235,Patrol,-0.1
7.73235,Follow,-0.02
7.73235,ShootLaser,-0.05
7.774344,Patrol,-0.1
7.774344,Follow,-0.02
7.774344,ShootLaser,-0.05
7.810594,Patrol,-0.1
7.810594,Follow,-0.02
7.810594,ShootLaser,-0.05
7.851951,Patrol,-0.1
7.851951,Follow,-0.02
7.851951,ShootLaser,-0.05
7.889264,Patrol,-0.1
7.889264,Follow,-0.02
7.889264,ShootLaser,-0.05
7.926536,Patrol,-0.1
7.926536,Follow,-0.02
7.926536,ShootLaser,-0.05
7.966987,Patrol,-0.1
7.966987,Follow,-0.02
7.966987,ShootLaser,-0.05
8.00514,Patrol,-0.1
8.00514,Follow,-0.02
8.00514,ShootLaser,-0.05
8.043192,Patrol,-0.1
8.043192,Follow,-0.02
8.043192,ShootLaser,-0.05
8.077862,Patrol,-0.1
8.077862,Follow,-0.02
8.077862,ShootLaser,-0.05
8.115427,Patrol,-0.1
8.115427,Follow,-0.02
8.115427,ShootLaser,-0.05
8.15836,Patrol,-0.1
8.15836,Follow,-0.02
8.15836,ShootLaser,-0.05
8.19656,Patrol,-0.1
8.19656,Follow,-0.02
8.19656,ShootLaser,-0.05
8.235511,Patrol,-0.1
8.235511,Follow,-0.02
8.235511,ShootLaser,-0.05
8.275899,Patrol,-0.1
8.275899,Follow,-0.02
8.275899,ShootLaser,-0.05
8.320156,Patrol,-0.1
8.320156,Follow,-0.02
8.320156,ShootLaser,-0.05
8.39199,Patrol,-0.1
8.39199,Follow,-0.02
8.39199,ShootLaser,-0.05
8.430022,Patrol,-0.1
8.430022,Follow,-0.02
8.430022,ShootLaser,-0.05
8.466177,Patrol,-0.1
8.466177,Follow,-0.02
8.466177,ShootLaser,-0.05
8.507692,Patrol,-0.1
8.507692,Follow,-0.02
8.507692,ShootLaser,-0.05
8.545449,Patrol,-0.1
8.545449,Follow,-0.02
8.545449,ShootLaser,-0.05
8.585545,Patrol,-0.1
8.585545,Follow,-0.02
8.585545,ShootLaser,-0.05
8.622187,Patrol,-0.1
8.622187,Follow,-0.02
8.622187,ShootLaser,-0.05
8.66079,Patrol,-0.1
8.66079,Follow,-0.02
8.66079,ShootLaser,-0.05
8.702048,Patrol,-0.1
8.702048,Follow,-0.02
8.702048,ShootLaser,-0.05
8.737659,Patrol,-0.1
8.737659,Follow,-0.02
8.737659,ShootLaser,-0.05
8.779143,Patrol,-0.1
8.779143,Follow,-0.02
8.779143,ShootLaser,-0.05
8.814878,Patrol,-0.1
8.814878,Follow,-0.02
8.814878,ShootLaser,-0.05
8.850449,Patrol,-0.1
8.850449,Follow,-0.02
8.850449,ShootLaser,-0.05
8.891245,Patrol,-0.1
8.891245,Follow,-0.02
8.891245,ShootLaser,-0.05
8.92756,Patrol,-0.1
8.92756,Follow,-0.02
8.92756,ShootLaser,-0.05
8.965427,Patrol,-0.1
8.965427,Follow,-0.02
8.965427,ShootLaser,-0.05
9.00913,Patrol,-0.1
9.00913,Follow,-0.02
9.00913,ShootLaser,-0.05
9.08367,Patrol,-0.1
9.08367,Follow,-0.02
9.08367,ShootLaser,-0.05
9.122448,Patrol,-0.1
9.122448,Follow,-0.02
9.122448,ShootLaser,-0.05
9.161015,Patrol,-0.1
9.161015,Follow,-0.02
9.161015,ShootLaser,-0.05
9.196617,Patrol,-0.1
9.196617,Follow,-0.02
9.196617,ShootLaser,-0.05
9.232944,Patrol,-0.1
9.232944,Follow,-0.02
9.232944,ShootLaser,-0.05
9.273068,Patrol,-0.1
9.273068,Follow,-0.02
9.273068,ShootLaser,-0.05
9.309215,Patrol,-0.1
9.309215,Follow,-0.02
9.309215,ShootLaser,-0.05
9.345951,Patrol,-0.1
9.345951,Follow,-0.02
9.345951,ShootLaser,-0.05
9.381954,Patrol,-0.1
9.381954,Follow,-0.02
9.381954,ShootLaser,-0.05
9.419538,Patrol,-0.1
9.419538,Follow,-0.02
9.419538,ShootLaser,-0.05
9.464663,Patrol,-0.1
9.464663,Follow,-0.02
9.464663,ShootLaser,-0.05
9.502701,Patrol,-0.1
9.502701,Follow,-0.02
9.502701,ShootLaser,-0.05
9.540532,Patrol,-0.1
9.540532,Follow,-0.02
9.540532,ShootLaser,-0.05
9.579446,Patrol,-0.1
9.579446,Follow,-0.02
9.579446,ShootLaser,-0.05
9.622061,Patrol,-0.1
9.622061,Follow,-0.02
9.622061,ShootLaser,-0.05
9.660664,Patrol,-0.1
9.660664,Follow,-0.02
9.660664,ShootLaser,-0.05
9.700902,Patrol,-0.1
9.700902,Follow,-0.02
9.700902,ShootLaser,-0.05
9.772405,Patrol,-0.1
9.772405,Follow,-0.02
9.772405,ShootLaser,-0.05
9.815009,Patrol,-0.1
9.815009,Follow,-0.02
9.815009,ShootLaser,-0.05
9.852685,Patrol,-0.1
9.852685,Follow,-0.02
9.852685,ShootLaser,-0.05
9.889201,Patrol,-0.1
9.889201,Follow,-0.02
9.889201,ShootLaser,-0.05
9.925718,Patrol,-0.1
9.925718,Follow,-0.02
9.925718,ShootLaser,-0.05
9.961099,Patrol,-0.1
9.961099,Follow,-0.02
9.961099,ShootLaser,-0.05
9.997328,Patrol,-0.1
9.997328,Follow,-0.02
9.997328,ShootLaser,-0.05
10.03652,Patrol,-0.1
10.03652,Follow,-0.02
10.03652,ShootLaser,-0.05
10.07434,Patrol,-0.1
10.07434,Follow,-0.02
10.07434,ShootLaser,-0.05
10.11419,Patrol,-0.1
10.11419,Follow,-0.02
10.11419,ShootLaser,-0.05
10.15156,Patrol,-0.1
10.15156,Follow,-0.02
10.15156,ShootLaser,-0.05
10.18911,Patrol,-0.1
10.18911,Follow,-0.02
10.18911,ShootLaser,-0.05
10.23013,Patrol,-0.1
10.23013,Follow,-0.02
10.23013,ShootLaser,-0.05
10.26666,Patrol,-0.1
10.26666,Follow,-0.02
10.26666,ShootLaser,-0.05
10.3049,Patrol,-0.1
10.3049,Follow,-0.02
10.3049,ShootLaser,-0.05
10.34323,Patrol,-0.1
10.34323,Follow,-0.02
10.34323,ShootLaser,-0.05
10.3857,Patrol,-0.1
10.3857,Follow,-0.02
10.3857,ShootLaser,-0.05
10.4238,Patrol,-0.1
10.4238,Follow,-0.02
10.4238,ShootLaser,-0.05
10.4972,Patrol,-0.1
10.4972,Follow,-0.02
10.4972,ShootLaser,-0.05
10.53403,Patrol,-0.1
10.53403,Follow,-0.02
10.53403,ShootLaser,-0.05
10.57675,Patrol,-0.1
10.57675,Follow,-0.02
10.57675,ShootLaser,-0.05
10.61327,Patrol,-0.1
10.61327,Follow,-0.02
10.61327,ShootLaser,-0.05
10.65185,Patrol,-0.1
10.65185,Follow,-0.02
10.65185,ShootLaser,-0.05
10.68882,Patrol,-0.1
10.68882,Follow,-0.02
10.68882,ShootLaser,-0.05
10.72611,Patrol,-0.1
10.72611,Follow,-0.02
10.72611,ShootLaser,-0.05
10.77431,Patrol,-0.1
10.77431,Follow,-0.02
10.77431,ShootLaser,-0.05
10.81274,Patrol,-0.1
10.81274,Follow,-0.02
10.81274,ShootLaser,-0.05
10.85487,Patrol,-0.1
10.85487,Follow,-0.02
10.85487,ShootLaser,-0.05
10.89643,Patrol,-0.1
10.89643,Follow,-0.02
10.89643,ShootLaser,-0.05
10.93469,Patrol,-0.1
10.93469,Follow,-0.02
10.93469,ShootLaser,-0.05
10.97637,Patrol,-0.1
10.97637,Follow,-0.02
10.97637,ShootLaser,-0.05
11.01927,Patrol,-0.1
11.01927,Follow,-0.02
11.01927,ShootLaser,-0.05
11.05854,Patrol,-0.1
11.05854,Follow,-0.02
11.05854,ShootLaser,-0.05
11.08714,Patrol,-0.1
11.08714,Follow,-0.02
11.08714,ShootLaser,-0.05
11.04225,Patrol,-0.1
11.04225,Follow,-0.02
11.04225,ShootLaser,-0.05
10.94834,Patrol,-0.1
10.94834,Follow,-0.02
10.94834,ShootLaser,-0.05
10.90137,Patrol,-0.1
10.90137,Follow,-0.02
10.90137,ShootLaser,-0.05
10.85763,Patrol,-0.1
10.85763,Follow,-0.02
10.85763,ShootLaser,-0.05
10.81427,Patrol,-0.1
10.81427,Follow,-0.02
10.81427,ShootLaser,-0.05
10.76303,Patrol,-0.1
10.76303,Follow,-0.02
10.76303,ShootLaser,-0.05
10.71786,Patrol,-0.1
10.71786,Follow,-0.02
10.71786,ShootLaser,-0.05
10.67336,Patrol,-0.1
10.67336,Follow,-0.02
10.67336,ShootLaser,-0.05
10.62871,Patrol,-0.1
10.62871,Follow,-0.02
10.62871,ShootLaser,-0.05
10.58372,Patrol,-0.1
10.58372,Follow,-0.02
10.58372,ShootLaser,-0.05
10.53701,Patrol,-0.1
10.53701,Follow,-0.02
10.53701,ShootLaser,-0.05
10.49245,Patrol,-0.1
10.49245,Follow,-0.02
10.49245,ShootLaser,-0.05
10.44081,Patrol,-0.1
10.44081,Follow,-0.02
10.44081,ShootLaser,-0.05
10.39444,Patrol,-0.1
10.39444,Follow,-0.02
10.39444,ShootLaser,-0.05
10.34663,Patrol,-0.1
10.34663,Follow,-0.02
10.34663,ShootLaser,-0.05
10.30195,Patrol,-0.1
10.30195,Follow,-0.02
10.30195,ShootLaser,-0.05
10.25699,Patrol,-0.1
10.25699,Follow,-0.02
10.25699,ShootLaser,-0.05
10.21182,Patrol,-0.1
10.21182,Follow,-0.02
10.21182,ShootLaser,-0.05
10.12233,Patrol,-0.1
10.12233,Follow,-0.02
10.12233,ShootLaser,-0.05
10.07425,Patrol,-0.1
10.07425,Follow,-0.02
10.07425,ShootLaser,-0.05
10.02957,Patrol,-0.1
10.02957,Follow,-0.02
10.02957,ShootLaser,-0.05
9.984695,Patrol,-0.1
9.984695,Follow,-0.02
9.984695,ShootLaser,-0.05
9.938844,Patrol,-0.1
9.938844,Follow,-0.02
9.938844,ShootLaser,-0.05
9.89458,Patrol,-0.1
9.89458,Follow,-0.02
9.89458,ShootLaser,-0.05
9.849881,Patrol,-0.1
9.849881,Follow,-0.02
9.849881,ShootLaser,-0.05
9.805932,Patrol,-0.1
9.805932,Follow,-0.02
9.805932,ShootLaser,-0.05
9.760806,Patrol,-0.1
9.760806,Follow,-0.02
9.760806,ShootLaser,-0.05
9.716805,Patrol,-0.1
9.716805,Follow,-0.02
9.716805,ShootLaser,-0.05
9.66744,Patrol,-0.1
9.66744,Follow,-0.02
9.66744,ShootLaser,-0.05
9.623691,Patrol,-0.1
9.623691,Follow,-0.02
9.623691,ShootLaser,-0.05
9.580636,Patrol,-0.1
9.580636,Follow,-0.02
9.580636,ShootLaser,-0.05
9.535986,Patrol,-0.1
9.535986,Follow,-0.02
9.535986,ShootLaser,-0.05
9.489629,Patrol,-0.1
9.489629,Follow,-0.02
9.489629,ShootLaser,-0.05
9.440124,Patrol,-0.1
9.440124,Follow,-0.02
9.440124,ShootLaser,-0.05
9.393422,Patrol,-0.1
9.393422,Follow,-0.02
9.393422,ShootLaser,-0.05
9.304661,Patrol,-0.1
9.304661,Follow,-0.02
9.304661,ShootLaser,-0.05
9.251323,Patrol,-0.1
9.251323,Follow,-0.02
9.251323,ShootLaser,-0.05
9.204965,Patrol,-0.1
9.204965,Follow,-0.02
9.204965,ShootLaser,-0.05
9.161908,Patrol,-0.1
9.161908,Follow,-0.02
9.161908,ShootLaser,-0.05
9.117621,Patrol,-0.1
9.117621,Follow,-0.02
9.117621,ShootLaser,-0.05
9.0722,Patrol,-0.1
9.0722,Follow,-0.02
9.0722,ShootLaser,-0.05
9.023712,Patrol,-0.1
9.023712,Follow,-0.02
9.023712,ShootLaser,-0.05
8.978886,Patrol,-0.1
8.978886,Follow,-0.02
8.978886,ShootLaser,-0.05
8.936791,Patrol,-0.1
8.936791,Follow,-0.02
8.936791,ShootLaser,-0.05
8.894131,Patrol,-0.1
8.894131,Follow,-0.02
8.894131,ShootLaser,-0.05
8.848837,Patrol,-0.1
8.848837,Follow,-0.02
8.848837,ShootLaser,-0.05
8.805265,Patrol,-0.1
8.805265,Follow,-0.02
8.805265,ShootLaser,-0.05
8.758909,Patrol,-0.1
8.758909,Follow,-0.02
8.758909,ShootLaser,-0.05
8.714766,Patrol,-0.1
8.714766,Follow,-0.02
8.714766,ShootLaser,-0.05
8.668739,Patrol,-0.1
8.668739,Follow,-0.02
8.668739,ShootLaser,-0.05
8.623099,Patrol,-0.1
8.623099,Follow,-0.02
8.623099,ShootLaser,-0.05
8.576329,Patrol,-0.1
8.576329,Follow,-0.02
8.576329,ShootLaser,-0.05
8.530638,Patrol,-0.1
8.530638,Follow,-0.02
8.530638,ShootLaser,-0.05
8.440271,Patrol,-0.1
8.440271,Follow,0.1
8.440271,ShootLaser,2
8.35363,Patrol,0
8.35363,Follow,0.1
8.267061,Patrol,0
8.267061,Follow,0.1
8.158003,Patrol,0
8.158003,Follow,0.1
8.061911,Patrol,0
8.061911,Follow,0.1
7.94331,Patrol,0
7.94331,Follow,0.1
7.812959,Patrol,0
7.812959,Follow,0.1
7.6696,Patrol,0
7.6696,Follow,-0.02
7.547805,Patrol,-0.1
7.547805,Follow,-0.02
7.482157,Patrol,-0.1
7.482157,Follow,0.1
7.391472,Patrol,0
7.391472,Follow,0.1
7.295652,Patrol,0
7.295652,Follow,0.1
7.197651,Patrol,0
7.197651,Follow,0.1
7.098167,Patrol,0
7.098167,Follow,0.1
6.97031,Patrol,0
6.97031,Follow,-0.02
6.841859,Patrol,-0.1
6.841859,Follow,-0.02
6.779787,Patrol,-0.1
6.779787,Follow,0.1
6.586611,Patrol,0
6.586611,Follow,0.1
6.463652,Patrol,0
6.463652,Follow,0.1
6.355848,Patrol,0
6.355848,Follow,0.1
6.220357,Patrol,0
6.220357,Follow,0.1
6.102431,Patrol,0
6.102431,Follow,0.1
5.986804,Patrol,0
5.986804,Follow,0.1
5.867704,Patrol,0
5.867704,Follow,0.1
5.756873,Patrol,0
5.756873,Follow,0.1
5.643902,Patrol,0
5.643902,Follow,0.1
5.511619,Patrol,0
5.511619,Follow,0.1
5.381831,Patrol,0
5.381831,Follow,0.1
5.234236,Patrol,0
5.234236,Follow,0.1
5.084391,Patrol,0
5.084391,Follow,0.1
4.958468,Patrol,0
4.958468,Follow,0.05
4.872555,Patrol,0
4.872555,Follow,0.05
4.789813,Patrol,0
4.789813,Follow,0.05
4.694209,Patrol,0
4.694209,Follow,0.05
4.517743,Patrol,0
4.517743,Follow,0.05
4.402175,Patrol,0
4.402175,Follow,0.05
4.3379,Patrol,0
4.3379,Follow,0.05
4.3379,Patrol,0
4.3379,Follow,0.05
4.3379,Patrol,0
4.3379,Follow,0.05
4.3379,Patrol,0
4.3379,Follow,0.05
4.3379,Patrol,0
4.3379,Follow,0.05
4.3379,Patrol,0
4.3379,Follow,0.05
4.3379,Patrol,0
4.3379,Follow,0.05
4.3379,Patrol,0
4.3379,Follow,0.05
4.3379,Patrol,0
4.3379,Follow,0.05
4.3379,Patrol,0
4.3379,Follow,0.05
4.3379,Patrol,0
4.3379,Follow,0.05
4.3379,Patrol,0
4.3379,Follow,0.05
4.3379,Patrol,0
4.3379,Follow,0.05
4.3379,Patrol,0
4.3379,Follow,0.05
4.3379,Patrol,0
4.3379,Follow,0.05
4.337899,Patrol,0
4.337899,Follow,0.05
4.3379,Patrol,0
4.3379,Follow,0.05
4.3379,Patrol,0
4.3379,Follow,0.05
4.3379,Patrol,0
4.3379,Follow,0.05
4.337899,Patrol,0
4.337899,Follow,0.05
4.337899,Patrol,0
4.337899,Follow,0.05
4.337899,Patrol,0
4.337899,Follow,0.05
4.337899,Patrol,0
4.337899,Follow,0.05
4.337899,Patrol,0
4.337899,Follow,0.05
4.337899,Patrol,0
4.337899,Follow,0.05
4.337899,Patrol,0
4.337899,Follow,0.05
4.337899,Patrol,0
4.337899,Follow,0.05
4.337899,Patrol,0
4.337899,Follow,0.05
4.337898,Patrol,0
4.337898,Follow,0.05
4.337898,Patrol,0
4.337898,Follow,0.05
4.337898,Patrol,0
4.337898,Follow,0.05
4.337898,Patrol,0
4.337898,Follow,0.05
4.337898,Patrol,0
4.337898,Follow,0.05
4.337898,Patrol,0
4.337898,Follow,0.05
4.337898,Patrol,0
4.337898,Follow,0.05
4.337898,Patrol,0
4.337898,Follow,0.05
4.337898,Patrol,0
4.337898,Follow,0.05
4.337898,Patrol,0
4.337898,Follow,0.05
4.337897,Patrol,0
4.337897,Follow,0.05
4.337897,Patrol,0
4.337897,Follow,0.05
4.337897,Patrol,0
4.337897,Follow,0.05
4.337897,Patrol,0
4.337897,Follow,0.05
4.337897,Patrol,0
4.337897,Follow,0.05
4.337897,Patrol,0
4.337897,Follow,0.05
4.337897,Patrol,0
4.337897,Follow,0.05
4.337897,Patrol,0
4.337897,Follow,0.05
4.337897,Patrol,0
4.337897,Follow,0.05
4.337897,Patrol,0
4.337897,Follow,0.05
4.337896,Patrol,0
4.337896,Follow,0.05
4.337896,Patrol,0
4.337896,Follow,0.05
4.337896,Patrol,0
4.337896,Follow,0.05
4.337896,Patrol,0
4.337896,Follow,0.05
4.337896,Patrol,0
